time,temperature,humidity,pm2.5,delta_score,delta_temp,delta_humidity
1252,105,179,10,1.6422146589040585,1,-2
1253,103,184,10,-2.096500825599911,-2,5
1254,102,182,10,2.36422121136137,-1,-2
1255,104,178,10,-0.1433351065596078,2,-4
1256,106,183,10,-2.410636727247062,2,5
1257,108,186,10,1.079386557806267,2,3
1258,106,182,10,-0.22526443920128658,-2,-4
1259,104,187,10,0.6716540768833825,-2,5
1260,106,187,10,-1.9879847142850997,2,0
1261,108,189,10,1.7315292527548027,2,2
1262,107,190,10,1.1065978429263876,-1,1
1263,105,189,10,-1.4616921770349478,-2,-1
1264,106,194,10,1.4029197777752933,1,5
1265,106,193,10,-0.9519437491399514,0,-1
1266,108,188,10,-0.25517991156286657,2,-5
1267,109,193,10,-0.17485892039060946,1,5
1268,110,193,10,-0.5441640512703882,1,0
1269,108,198,10,3.480693952646551,-2,5
1270,110,202,10,-1.5449060213381403,2,4
1271,109,207,10,-2.490443467637588,-1,5
1272,109,209,10,1.0793408869308698,0,2
1273,107,204,10,-0.022450254429509764,-2,-5
1274,109,206,10,-1.0766706580734549,2,2
1275,107,206,10,0.45893896819461333,-2,0
1276,105,201,10,1.9089038792521984,-2,-5
1277,103,201,10,-0.5745329067084772,-2,0
1278,105,203,10,-1.9272978061523256,2,2
1279,103,200,10,-0.10270664910544933,-2,-3
1280,102,202,10,3.988143117299187,-1,2
1281,102,198,10,-1.8665436703848215,0,-4
1282,103,196,10,0.9837928882531197,1,-2
1283,104,200,10,-0.4706891848067829,1,4
1284,105,197,10,-0.6139309515836038,1,-3
1285,107,198,10,0.8541197067960993,2,1
1286,105,195,10,-0.7492284501532844,-2,-3
1287,106,200,10,1.4045781333263498,1,5
1288,105,200,10,-1.2517175160366203,-1,0
1289,104,203,10,-0.677101718210013,-1,3
1290,103,199,10,2.3236919755484573,-1,-4
1291,102,196,10,-1.4247076708844464,-1,-3
1292,101,194,10,-0.28341085102764785,-1,-2
1293,99,196,10,-0.7836937938223476,-2,2
1294,101,199,10,-0.7871134113348295,2,3
1295,102,204,10,1.4752818240757335,1,5
1296,100,209,10,0.8964935124575919,-2,5
1297,102,204,10,-2.216031048920237,2,-5
1298,103,205,10,1.27434298073592,1,1
1299,101,207,10,1.501467691243647,-2,2
1300,103,207,10,-1.078319535031386,2,0
1301,103,202,10,-2.0322096975948236,0,-5
1302,105,201,10,2.3008114846096053,2,-1
1303,103,205,10,-0.0792440181703955,-2,4
1304,102,206,10,-1.3074343712697791,-1,1
1305,104,209,10,0.99698986381927,2,3
1306,105,204,10,-0.17867825085445466,1,-5
1307,105,202,10,0.8960052475811238,0,-2
1308,104,202,10,-1.0280955983339157,-1,0
1309,102,198,10,0.16809505685816006,-2,-4
1310,102,200,10,0.106283589612445,0,2
1311,102,195,10,-1.6073661110232742,0,-5
1312,102,192,10,-0.37674767521619645,0,-3
1313,102,187,10,1.4075608501454808,0,-5
1314,103,191,10,0.7178588715011274,1,4
1315,104,187,10,-1.7788773681176548,1,-4
1316,106,192,10,0.12095470359450822,2,5
1317,108,188,10,-0.027095906311602302,2,-4
1318,108,189,10,2.4352583994606114,0,1
1319,109,187,10,-2.0498635149846294,1,-2
1320,110,182,10,1.6114694347995975,1,-5
1321,112,177,10,0.6928036007848246,2,-5
1322,113,178,10,-0.21771194990856912,1,1
1323,113,177,10,-2.3421010996402654,0,-1
1324,114,179,10,0.8470147191165236,1,2
1325,115,180,10,1.6098779948563973,1,1
1326,114,177,10,-2.3477343598459988,-1,-3
1327,112,173,10,1.8075810678302946,-2,-4
1328,113,170,10,-2.2457269586261455,1,-3
1329,112,172,10,2.133034704466042,-1,2
1330,110,174,10,-1.0674117780019894,-2,2
1331,108,170,10,1.9541139176413553,-2,-4
1332,108,165,10,-0.3610195286925659,0,-5
1333,110,168,10,-1.5381722400101003,2,3
1334,108,163,10,0.274470241153167,-2,-5
1335,110,160,10,-0.6499816541834129,2,-3
1336,111,163,10,2.0560936478693588,1,3
1337,111,163,10,-2.7829046801540596,0,0
1338,110,159,10,0.9048418747811013,-1,-4
1339,108,155,10,2.7030722407434022,-2,-4
1340,107,160,10,-2.9934228531188865,-1,5
1341,106,162,10,1.6963991745107514,-1,2
1342,107,158,10,-3.2662608132081092,1,-4
1343,109,158,10,0.6096433588333954,2,0
1344,111,159,10,1.4606852582510899,2,1
1345,112,163,10,-0.43798402270541215,1,4
1346,113,166,10,-0.10312538137410576,1,3
1347,115,162,10,0.20915747931669149,2,-4
1348,117,158,10,2.425516443624478,2,-4
1349,116,153,10,-0.5346567266542053,-1,-5
1350,114,150,10,-1.0206245569305707,-2,-3
1351,116,145,10,-1.8875762504086246,2,-5
1352,114,147,10,0.23736561883475615,-2,2
1353,114,144,10,0.9557725107228627,0,-3
1354,115,149,10,0.7872114049237722,1,5
1355,117,154,10,-0.5190997932025092,2,5
1356,118,152,10,0.8012574023764296,1,-2
1357,118,156,10,0.25110937836678593,0,4
1358,117,161,10,-2.6673545146710356,-1,5
1359,117,161,10,1.4244476533076504,0,0
1360,117,164,10,1.6286280594109321,0,3
1361,119,163,10,-2.0706601063695755,2,-1
1362,118,159,10,-1.28088111200297,-1,-4
1363,118,156,10,1.588607915558636,0,-3
1364,118,159,10,1.159909129227276,0,3
1365,119,161,10,-3.878061099751614,1,2
1366,120,165,10,3.1570887873678624,1,4
1367,119,165,10,-3.1562304799504965,-1,0
1368,121,162,10,3.488624893388452,2,-3
1369,119,161,10,-2.306785470934198,-2,-1
1370,121,165,10,1.7331579051445918,2,4
1371,122,170,10,0.6283135929542047,1,5
1372,122,174,10,1.4223000497751914,0,4
1373,123,178,10,-1.9796638017835027,1,4
1374,121,179,10,2.318341679071611,-2,1
1375,122,177,10,-2.0639968155986326,1,-2
1376,121,172,10,0.7625136257821956,-1,-5
1377,121,176,10,-1.4073904434776914,0,4
1378,122,178,10,0.37640107387001387,1,2
1379,124,183,10,0.8250005409982644,2,5
1380,122,180,10,-1.2016333606817844,-2,-3
1381,122,177,10,1.737434632202808,0,-3
1382,123,178,10,-0.30452034857329346,1,1
1383,124,174,10,2.112808806013071,1,-4
1384,126,177,10,-3.8940352378510976,2,3
1385,126,173,10,3.544264352104636,0,-4
1386,126,176,10,-1.8333294662307629,0,3
1387,126,177,10,1.1957849526783737,0,1
1388,125,177,10,-2.451014841982112,-1,0
1389,127,180,10,-0.432610107805115,2,3
1390,128,185,10,2.4145399932990044,1,5
1391,129,189,10,-0.7260660542235882,1,4
1392,127,190,10,-0.8378124861877465,-2,1
1393,126,189,10,1.6948920238377991,-1,-1
1394,126,194,10,-3.40721701263487,0,5
1395,127,196,10,2.8971259750911447,1,2
1396,125,200,10,-1.3194562300063772,-2,4
1397,124,200,10,0.7124488910328264,-1,0
1398,126,201,10,-0.2719180390694431,2,1
1399,128,197,10,-1.1386996294812695,2,-4
1400,130,193,10,2.445192128442417,2,-4
1401,128,198,10,-2.0209071817100845,-2,5
1402,129,200,10,0.4005697787759772,1,2
1403,130,200,10,3.104312081880916,1,0
1404,130,195,10,-5.393450968201402,0,-5
1405,132,192,10,2.0650000365049386,2,-3
1406,130,191,10,-0.030998858994232048,-2,-1
1407,128,194,10,3.248777340261364,-2,3
1408,128,193,10,-4.155352902029875,0,-1
1409,126,198,10,3.0810888424718543,-2,5
1410,124,201,10,-1.709162789250501,-2,3
1411,122,200,10,2.0480336722391663,-2,-1
1412,121,197,10,-1.3070129793450196,-1,-3
1413,122,196,10,0.5324108773861647,1,-1
1414,124,195,10,-0.6109083128235708,2,-1
1415,122,191,10,-2.0118839063902456,-2,-4
1416,122,189,10,0.23444604631137145,0,-2
1417,123,190,10,1.876480572038829,1,1
1418,122,187,10,-2.343357862169346,-1,-3
1419,122,187,10,2.346004568830021,0,0
1420,122,185,10,-0.5074995538043376,0,-2
1421,121,188,10,0.221952998229074,-1,3
1422,119,191,10,-1.0823732024587132,-2,3
1423,118,187,10,-1.8306859610391264,-1,-4
1424,119,188,10,2.0536714671875442,1,1
1425,120,190,10,-1.0295678433331865,1,2
1426,121,190,10,0.16405278242263532,1,0
1427,120,188,10,-0.324119555507703,-1,-2
1428,120,191,10,-0.5240337841607633,0,3
1429,118,191,10,2.5076590072092606,-2,0
1430,117,188,10,-1.780058306671631,-1,-3
1431,116,185,10,1.8795650886415005,-1,-3
1432,114,180,10,-0.5359751120782681,-2,-5
1433,115,184,10,1.0465584010886184,1,4
1434,113,186,10,-2.591899072839625,-2,2
1435,112,181,10,0.23746346847533994,-1,-5
1436,110,179,10,2.0790751977873034,-2,-2
1437,110,182,10,-2.6502078605240658,0,3
1438,111,181,10,4.51221384149608,1,-1
1439,109,179,10,-4.551757624558843,-2,-2
1440,110,182,10,1.3987632165358543,1,3
1441,109,186,10,-1.6421948343273738,-1,4
1442,111,182,10,2.3826192904814487,2,-4
1443,112,185,10,-1.3077267943007205,1,3
1444,112,188,10,2.554810240111168,0,3
1445,114,188,10,-2.8905083507412543,2,0
1446,112,185,10,0.7277021030264135,-2,-3
1447,112,189,10,1.2810167341477923,0,4
1448,113,190,10,0.24436517260395663,1,1
1449,115,191,10,-0.737435511499589,2,1
1450,115,195,10,-2.1246950336997026,0,4
1451,115,196,10,2.037883868854056,0,1
1452,113,198,10,-0.005120407532860138,-2,2
1453,115,201,10,0.46022360965154707,2,3
1454,117,199,10,-0.028233102882270877,2,-2
1455,117,198,10,-1.0221714214459576,0,-1
1456,115,195,10,-0.9269790803190598,-2,-3
1457,115,195,10,-0.5193477115258657,0,0
1458,114,196,10,1.24715750478085,-1,1
1459,112,194,10,1.4347655632008665,-2,-2
1460,110,194,10,-0.4376899950366169,-2,0
1461,108,192,10,-0.2993247993854653,-2,-2
1462,108,195,10,-2.18870637427803,0,3
1463,108,190,10,0.8818490483294175,0,-5
1464,107,193,10,-1.5364414933816601,-1,3
1465,108,190,10,2.9324459227024597,1,-3
1466,106,192,10,0.29669683143260794,-2,2
1467,108,190,10,-0.8166785124200411,2,-2
1468,109,187,10,-0.7511582114769073,1,-3
1469,109,187,10,-0.7133007655477821,0,0
1470,110,191,10,2.622265697038051,1,4
1471,109,193,10,-2.3761609116188267,-1,2
1472,109,194,10,1.555084535163668,0,1
1473,110,193,10,-0.18582960634372303,1,-1
1474,110,198,10,-0.6191593482327364,0,5
1475,112,203,10,0.8609894882793183,2,5
1476,111,207,10,1.1823430940949757,-1,4
1477,112,211,10,0.5712081220219773,1,4
1478,114,206,10,-0.32962798531312476,2,-5
1479,115,210,10,-2.577498508178973,1,4
1480,114,206,10,0.39762343757746055,-1,-4
1481,114,204,10,-1.3628310321107409,0,-2
1482,112,206,10,1.638920146265267,-2,2
1483,113,211,10,0.8886678435427338,1,5
1484,112,206,10,-0.6268845190830441,-1,-5
1485,113,205,10,0.08048169446260767,1,-1
1486,113,203,10,2.0328707108095028,0,-2
1487,113,199,10,-2.916654176120917,0,-4
1488,112,195,10,0.1277584793465174,-1,-4
1489,113,196,10,-0.41142091963146843,1,1
1490,111,195,10,-1.0153720339724235,-2,-1
1491,113,192,10,1.3066370372306346,2,-3
1492,114,190,10,-0.48618928421753893,1,-2
1493,113,195,10,2.0054145170471367,-1,5
1494,111,193,10,1.332285311641872,-2,-2
1495,113,193,10,-1.7569700011087632,2,0
1496,113,189,10,-0.8002186161609481,0,-4
1497,111,193,10,-0.4683983605284452,-2,4
1498,113,192,10,1.183934857159498,2,-1
1499,112,191,10,0.6131829572226879,-1,-1
1500,111,193,10,-2.2105293347450736,-1,2
1501,110,197,10,0.061291190210547075,-1,4
1502,109,192,10,0.137952471351091,-1,-5
1503,110,197,10,0.09420368435109128,1,5
1504,109,196,10,-0.44705778287697673,-1,-1
1505,107,195,10,3.9868926969989364,-2,-1
1506,105,200,10,-3.382957680806994,-2,5
1507,106,199,10,-0.10770549101929427,1,-1
1508,104,199,10,1.411031906337078,-2,0
1509,105,198,10,-1.5326010963517893,1,-1
1510,103,200,10,0.7211559123481754,-2,2
1511,102,202,10,-0.14618733240137138,-1,2
1512,103,203,10,0.8536681874191592,1,1
1513,102,204,10,-1.986758005321331,-1,1
1514,100,204,10,-0.09660367409278339,-2,0
1515,98,199,10,2.173074909668669,-2,-5
1516,98,203,10,-1.1019009518902196,0,4
1517,97,202,10,-1.179303418958717,-1,-1
1518,97,207,10,2.3025149052393203,0,5
1519,95,202,10,-0.9514242760412537,-2,-5
1520,96,202,10,0.3725568968981845,1,0
1521,96,197,10,-0.3836031539109015,0,-5
1522,98,196,10,-1.0932200564122296,2,-1
1523,97,197,10,1.2144614763841481,-1,1
1524,97,202,10,-1.1769711099874653,0,5
1525,95,198,10,-1.7414913862738448,-2,-4
1526,94,198,10,3.263175876692766,-1,0
1527,95,197,10,0.8784380859846874,1,-1
1528,94,195,10,-3.408440803748657,-1,-2
1529,95,195,10,1.3073963438532816,1,0
1530,93,191,10,0.711949329660983,-2,-4
1531,91,194,10,-0.5451142445142098,-2,3
1532,89,190,10,-0.23773223861084336,-2,-4
1533,88,194,10,0.6959104902908261,-1,4
1534,88,195,10,0.1678624703053384,0,1
1535,89,200,10,-2.8223204332975307,1,5
1536,91,204,10,1.7620309931351221,2,4
1537,91,200,10,-0.8548838373872412,0,-4
1538,93,203,10,2.024286240824414,2,3
1539,94,207,10,-0.20868016378624277,1,4
1540,94,205,10,1.0535561912225493,0,-2
1541,94,200,10,-0.659957818491455,0,-5
1542,96,198,10,-2.071746126821137,2,-2
1543,96,193,10,1.3517858927007418,0,-5
1544,94,188,10,1.8033694412923096,-2,-5
1545,92,192,10,-3.0741565924331558,-2,4
1546,94,194,10,1.5526296209547352,2,2
1547,92,192,10,-2.5022046536469853,-2,-2
1548,91,195,10,1.0185612224458627,-1,3
1549,89,200,10,1.3608238191396054,-2,5
1550,90,197,10,-2.278668775005775,1,-3
1551,92,202,10,4.09599574465729,2,5
1552,90,197,10,-1.540980237943739,-2,-5
1553,90,193,10,-0.49677437296010396,0,-4
1554,91,190,10,-0.49997113949896665,1,-3
1555,92,194,10,-0.38775983349070187,1,4
1556,91,196,10,2.9356064664419854,-1,2
1557,90,201,10,-3.147442092077366,-1,5
1558,88,197,10,0.13077054417103984,-2,-4
1559,88,195,10,-1.7407711916381379,0,-2
1560,86,198,10,2.786329377861011,-2,3
1561,88,203,10,-0.7555468109318145,2,5
1562,86,200,10,0.07669175376134374,-2,-3
1563,88,196,10,-1.4710258203401667,2,-4
1564,86,200,10,0.859859518827615,-2,4
1565,86,205,10,1.5910911152286582,0,5
1566,84,205,10,-2.7313379012632386,-2,0
1567,84,200,10,2.4128289960883316,0,-5
1568,83,201,10,-1.2450711691085585,-1,1
1569,83,199,10,0.8141379287506233,0,-2
1570,81,196,10,-1.2706517281119716,-2,-3
1571,80,198,10,1.0296510670015098,-1,2
1572,78,197,10,-1.5431725608713465,-2,-1
1573,80,196,10,0.8283502865888087,2,-1
1574,80,197,10,-1.2742269001834177,0,1
1575,79,201,10,2.01455746360896,-1,4
1576,78,204,10,1.320828988890649,-1,3
1577,77,203,10,-2.6769264189812745,-1,-1
1578,79,202,10,0.8916156021844499,2,-1
1579,79,202,10,0.29754055572104776,0,0
1580,77,202,10,-0.9109642034704462,-2,0
1581,77,197,10,0.579143565384078,0,-5
1582,75,200,10,-1.0240363850493641,-2,3
1583,73,198,10,-0.35114688741401734,-2,-2
1584,74,200,10,0.6652775291586035,1,2
1585,73,201,10,0.38047946308379144,-1,1
1586,75,206,10,1.9842881190977248,2,5
1587,77,207,10,-3.353894519634148,2,1
1588,79,206,10,2.329329570596928,2,-1
1589,80,202,10,0.4435192087778592,1,-4
1590,78,207,10,-1.3610052536346353,-2,5
1591,78,209,10,2.3439193260642077,0,2
1592,80,204,10,0.21605953320682714,2,-5
1593,78,202,10,-1.2869890567339883,-2,-2
1594,76,199,10,0.8128168902982306,-2,-3
1595,78,203,10,-1.5655233623545821,2,4
1596,76,208,10,-0.24244612919840414,-2,5
1597,78,211,10,-1.3933317586410785,2,3
1598,79,211,10,2.1262478362652026,1,0
1599,79,209,10,-1.393606625799672,0,-2
1600,80,209,10,1.2660601515725471,1,0
1601,82,204,10,1.1806797902853028,2,-5
1602,81,201,10,-1.9687025870140578,-1,-3
1603,81,203,10,0.5395864757504758,0,2
1604,79,203,10,-0.7886694422017699,-2,0
1605,78,206,10,2.139154653921204,-1,3
1606,79,208,10,-0.8251306105839135,1,2
1607,79,204,10,0.14335856812195402,0,-4
1608,81,209,10,-0.406956989364645,2,5
1609,79,211,10,-0.8124716816948809,-2,2
1610,79,212,10,0.9767640461148666,0,1
1611,77,213,10,-0.88580905123176,-2,1
1612,79,210,10,-1.8181394255303522,2,-3
1613,77,206,10,1.4283553154064073,-2,-4
1614,78,211,10,2.391957447043799,1,5
1615,78,206,10,-2.0676417516442087,0,-5
1616,77,203,10,-0.9247839731591682,-1,-3
1617,77,200,10,0.9965943933636617,0,-3
1618,76,200,10,0.32779745411976374,-1,0
1619,75,202,10,-0.41087603089754343,-1,2
1620,73,205,10,-1.5758611418490123,-2,3
1621,75,210,10,2.7468836546631072,2,5
1622,75,214,10,-0.18881688705583044,0,4
1623,77,215,10,-0.5221786861371835,2,1
1624,76,210,10,-1.3717696252633793,-1,-5
1625,77,206,10,0.4573996098377131,1,-4
1626,78,203,10,-1.2476028360688045,1,-3
1627,80,199,10,3.8967438920750563,2,-4
1628,82,202,10,-3.020030245036619,2,3
1629,82,202,10,0.1182927945479102,0,0
1630,81,200,10,1.3595945752856318,-1,-2
1631,82,201,10,-0.8502413045388815,1,1
1632,82,204,10,1.344329804648892,0,3
1633,82,206,10,-0.8839981297370932,0,2
1634,83,202,10,0.061062726210859175,1,-4
1635,84,202,10,0.6926054710260524,1,0
1636,82,200,10,-1.187903476037476,-2,-2
1637,80,199,10,0.30685754515411884,-2,-1
1638,82,202,10,-0.31762550894089264,2,3
1639,80,205,10,0.7202750241025891,-2,3
1640,82,202,10,0.321156249350392,2,-3
1641,80,202,10,0.2541872979435139,-2,0
1642,82,199,10,-0.25685525483284355,2,-3
1643,80,199,10,-1.6691613547547872,-2,0
1644,82,196,10,0.8404721209836394,2,-3
1645,83,197,10,1.1998157219512495,1,1
1646,81,199,10,-0.5145243911139515,-2,2
1647,83,194,10,0.06320365362818192,2,-5
1648,81,192,10,-1.16742496155452,-2,-2
1649,80,193,10,1.4247834611012473,-1,1
1650,80,197,10,0.4485454712654895,0,4
1651,79,199,10,-0.6059000333080884,-1,2
1652,77,204,10,-0.2242194528109594,-2,5
1653,77,200,10,-0.30277722991683637,0,-4
1654,76,196,10,0.09415653729988643,-1,-4
1655,78,198,10,-1.0983704218833343,2,2
1656,77,195,10,1.199089442932575,-1,-3
1657,75,196,10,-0.14159546468654202,-2,1
1658,74,192,10,-0.627436154986176,-1,-4
1659,74,188,10,0.6924846976217977,0,-4
1660,76,193,10,-0.3153294759697136,2,5
1661,74,191,10,1.1492785424228564,-2,-2
1662,73,195,10,-2.2263728048384857,-1,4
1663,73,199,10,-0.21600051792950237,0,4
1664,73,199,10,1.9219687978668816,0,0
1665,74,197,10,-0.23654934179530623,1,-2
1666,75,200,10,0.5446780640615252,1,3
1667,76,195,10,-0.9019280613833968,1,-5
1668,77,192,10,2.067869871622544,1,-3
1669,75,197,10,-1.6390705281726925,-2,5
1670,73,202,10,1.0734168708882823,-2,5
1671,75,207,10,-1.0504308185270874,2,5
1672,74,210,10,-0.8496899973170873,-1,3
1673,72,214,10,-0.5810076877613316,-2,4
1674,71,216,10,0.44366514006045676,-1,2
1675,71,215,10,-1.749047770102172,0,-1
1676,69,219,10,1.2656616247852104,-2,4
1677,69,215,10,1.5850907432322128,0,-4
1678,68,215,10,-0.24446974187574272,-1,0
1679,66,218,10,-1.3879983907559104,-2,3
1680,67,216,10,1.6793988889036116,1,-2
1681,66,217,10,-1.21235382880892,-1,1
1682,65,215,10,0.7566006767176147,-1,-2
1683,63,217,10,1.1498910173706778,-2,2
1684,64,215,10,-1.253226907315056,1,-2
1685,62,212,10,-0.0761686934461112,-2,-3
1686,60,208,10,-3.315657261078893,-2,-4
1687,61,207,10,1.3362873477356967,1,-1
1688,63,212,10,1.980092153422277,2,5
1689,63,214,10,-2.731761311770599,0,2
1690,63,210,10,3.535043114340344,0,-4
1691,63,215,10,-0.2364614240433422,0,5
1692,63,211,10,-0.8061923953611825,0,-4
1693,62,209,10,-0.8578442130944853,-1,-2
1694,63,208,10,1.2556846023558206,1,-1
1695,62,208,10,-0.6108463438974967,-1,0
1696,62,213,10,0.11730692331610248,0,5
1697,60,210,10,1.0791284389002094,-2,-3
1698,61,206,10,-1.4975545871923974,1,-4
1699,62,205,10,0.08135529349053805,1,-1
1700,62,203,10,2.959581317463807,0,-2
1701,64,207,10,-3.0339544256108733,2,4
1702,65,207,10,0.1918730239168397,1,0
1703,65,210,10,0.7050940741240158,0,3
1704,65,214,10,-1.7123570050514896,0,4
1705,63,214,10,1.0102869444037,-2,0
1706,63,210,10,-0.1409894747295437,0,-4
1707,64,207,10,0.41990738873966543,1,-3
1708,65,203,10,0.8683017733682883,1,-4
1709,65,198,10,0.850928043027847,0,-5
1710,66,198,10,-2.0967628855074967,1,0
1711,68,199,10,1.4917533226070856,2,1
1712,66,195,10,-1.2145577004484829,-2,-4
1713,66,193,10,0.5804909361962761,0,-2
1714,65,197,10,1.567233555125119,-1,4
1715,64,199,10,-1.2325382068126063,-1,2
1716,63,199,10,0.15321043867422607,-1,0
1717,63,202,10,-3.0296127707815916,0,3
1718,65,199,10,1.496595082461289,2,-3
1719,63,195,10,1.232865652304521,-2,-4
1720,64,191,10,-0.5061369222848127,1,-4
1721,65,189,10,1.087681982567006,1,-2
1722,67,191,10,-0.8285735912909086,2,2
1723,69,193,10,-1.1920953487691057,2,2
1724,69,195,10,1.1283760650899932,0,2
1725,67,190,10,-0.9067255095424634,-2,-5
1726,68,185,10,1.1000193867434207,1,-5
1727,69,189,10,-0.25646214113798405,1,4
1728,67,185,10,0.22866320491419562,-2,-4
1729,65,185,10,-1.601756982463581,-2,0
1730,67,184,10,0.19343032590102793,2,-1
1731,68,189,10,0.15655969297653116,1,5
1732,67,193,10,1.878966291424227,-1,4
1733,65,188,10,-0.3159869202757051,-2,-5
1734,63,191,10,-1.5233167857040275,-2,3
1735,63,196,10,1.0979600497797612,0,5
1736,61,197,10,0.711762527487302,-2,1
1737,62,199,10,-0.14934889398475937,1,2
1738,63,195,10,-1.1787108367518284,1,-4
1739,64,198,10,0.4706109629175807,1,3
1740,64,196,10,0.8484072881412643,0,-2
1741,64,198,10,-0.8716720104149709,0,2
1742,66,196,10,-0.82971938408085,2,-2
1743,64,191,10,-0.9217382706855837,-2,-5
1744,66,193,10,3.975773915098413,2,2
1745,66,195,10,-2.395097029163839,0,2
1746,66,196,10,-0.20809033852372483,0,1
1747,65,196,10,0.2261854934424734,-1,0
1748,65,199,10,0.12634418249791388,0,3
1749,63,203,10,-1.855782580448572,-2,4
1750,63,201,10,-0.2835633486027893,0,-2
1751,65,198,10,0.8355728182914974,2,-3
1752,66,198,10,-0.5987021408879858,1,0
1753,67,199,10,2.468158495643484,1,1
1754,65,201,10,1.1614623532376998,-2,2
1755,65,202,10,-1.575952921654907,0,1
1756,66,207,10,-1.3027774124787235,1,5
1757,66,202,10,0.5150107582087609,0,-5
1758,68,202,10,3.2144950207150886,2,0
1759,67,203,10,-3.2819546111334565,-1,1
1760,68,205,10,0.8387712762362339,1,2
1761,69,208,10,-0.5533995172081941,1,3
1762,70,209,10,2.2165999107809675,1,1
1763,72,204,10,-1.059355373938208,2,-5
1764,74,208,10,0.6759620673602865,2,4
1765,74,213,10,-0.893587604818911,0,5
1766,76,210,10,-0.8768216543301416,2,-3
1767,74,210,10,0.0954872140514586,-2,0
1768,73,210,10,0.4005411387444038,-1,0
1769,72,211,10,0.8581337589516274,-1,1
1770,73,213,10,0.728641358458307,1,2
1771,75,217,10,-3.231507999963078,2,4
1772,76,214,10,3.264649076106257,1,-3
1773,78,210,10,-1.7967629134711787,2,-4
1774,78,211,10,1.4429305535657142,0,1
1775,77,211,10,-0.6046970763934219,-1,0
1776,78,216,10,0.2723965100295761,1,5
1777,77,219,10,0.16687940016118807,-1,3
1778,79,220,10,-0.8211891214146073,2,1
1779,78,215,10,0.7410050654356862,-1,-5
1780,77,215,10,-1.8652388442829806,-1,0
1781,78,210,10,0.9067287328072302,1,-5
1782,76,211,10,0.19618727933637845,-2,1
1783,78,210,10,-0.05795986136551173,2,-1
1784,80,211,10,1.49863371885743,2,1
1785,79,206,10,-0.07860724167694633,-1,-5
1786,78,211,10,-1.9194880823144196,-1,5
1787,79,207,10,0.1631666896487384,1,-4
1788,80,212,10,1.0381631136424476,1,5
1789,82,210,10,-0.3241145718510751,2,-2
1790,83,206,10,0.9527049636595657,1,-4
1791,83,201,10,-0.19379876146329966,0,-5
1792,85,200,10,-0.25304113700978126,2,-1
1793,83,203,10,-0.6472942810854481,-2,3
1794,82,200,10,-0.5605734850353822,-1,-3
1795,83,199,10,0.06382776954124805,1,-1
1796,82,195,10,1.2706879274514304,-1,-4
1797,81,198,10,-2.7111369962706933,-1,3
1798,79,200,10,1.982803417020115,-2,2
1799,80,200,10,0.37451600775214816,1,0
1800,81,201,10,-1.2878355551880447,1,1
1801,82,196,10,0.8739535419307493,1,-5
1802,83,191,10,0.22623835770556266,1,-5
1803,84,186,10,-2.1689578430971226,1,-5
1804,82,185,10,1.9183612624176156,-2,-1
1805,82,182,10,0.3269630964056085,0,-3
1806,80,180,10,0.0005783008368075437,-2,-2
1807,82,183,10,-2.9367228001046195,2,3
1808,80,187,10,2.1399160117657345,-2,4
1809,78,182,10,-0.4104185137368719,-2,-5
1810,78,181,10,-0.7173964547740379,0,-1
1811,77,182,10,1.3320860846216938,-1,1
1812,78,184,10,0.3328102987204121,1,2
1813,79,180,10,0.9911013558762702,1,-4
1814,78,184,10,-0.5478272673372199,-1,4
1815,78,186,10,-1.6944955113584714,0,2
1816,78,183,10,0.7487818285409946,0,-3
1817,79,182,10,-1.0866448744021076,1,-1
1818,81,179,10,0.5920775950620424,2,-3
1819,83,175,10,-2.225387280805587,2,-4
1820,81,179,10,2.9231437017303037,-2,4
1821,83,175,10,-0.5034782292630445,2,-4
1822,82,172,10,-0.3844236629484954,-1,-3
1823,83,175,10,0.7812333744528828,1,3
1824,84,173,10,0.26787872054453127,1,-2
1825,83,168,10,-0.693895316350587,-1,-5
1826,81,169,10,-0.27828810968467954,-2,1
1827,81,172,10,2.172001066336067,0,3
1828,80,177,10,-1.587817814109423,-1,5
1829,82,172,10,2.6046963023309484,2,-5
1830,83,175,10,-2.054725049748983,1,3
1831,83,171,10,2.6974991730778792,0,-4
1832,82,175,10,-4.603514620291694,-1,4
1833,82,172,10,2.7747555623016433,0,-3
1834,82,168,10,-2.3948738056789747,0,-4
1835,82,166,10,0.36611984800984,0,-2
1836,82,165,10,1.8655594807917482,0,-1
1837,83,164,10,0.3638559017001679,1,-1
1838,85,159,10,-1.9305106476453464,2,-5
1839,87,164,10,2.228174448783305,2,5
1840,87,160,10,0.31327494846012693,0,-4
1841,87,164,10,-1.606451039270282,0,4
1842,85,168,10,-1.2501789177999483,-2,4
1843,86,166,10,0.47061147632979156,1,-2
1844,85,162,10,-0.7456649357704936,-1,-4
1845,84,159,10,0.42526287310014566,-1,-3
1846,85,158,10,2.6215259578587378,1,-1
1847,84,161,10,-0.7200703686053163,-1,3
1848,84,162,10,0.5823562033444813,0,1
1849,85,159,10,0.4925271414890682,1,-3
1850,85,160,10,-1.3372520178933527,0,1
1851,85,161,10,-0.19477628193735197,0,1
1852,83,166,10,-0.07985029738901261,-2,5
1853,83,163,10,-1.193939790770118,0,-3
1854,85,164,10,1.554587601424965,2,1
